,Argument,Attached_value,Document,Segment,Original_value,Node,Type
876,relative_humidity,"[['rh'], 27, 28]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['0'], 25, 26], [['g'], 15, 16]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
892,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['25'], 39, 40], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
893,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['84'], 42, 43], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
895,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['25'], 39, 40], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
896,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['84'], 42, 43], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
901,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on browning of fresh foods', 'figure']","[[['25'], 39, 40], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
902,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on browning of fresh foods', 'figure']","[[['84'], 42, 43], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
941,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
942,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['84'], 43, 44], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
948,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
949,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['84'], 43, 44], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
951,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 39, 40], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
952,relative_humidity,"[['rh'], 44, 45]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['84'], 42, 43], [['%'], 43, 44]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
954,relative_humidity,"[['rh'], 43, 44]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 38, 39], [['%'], 42, 43]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
955,relative_humidity,"[['rh'], 43, 44]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['84'], 41, 42], [['%'], 42, 43]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
957,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
958,relative_humidity,"[['rh'], 45, 46]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['84'], 43, 44], [['%'], 44, 45]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
650,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,['Introduction'],"[[['7'], 33, 34], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
651,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,['Introduction'],"[[['15'], 35, 36], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
652,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,['Introduction'],"[[['25'], 37, 38], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
653,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,['Introduction'],"[[['35'], 39, 40], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
654,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,['Introduction'],"[[['1988'], 48, 51], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
700,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['80'], 10, 11], [['°C'], 11, 12]]","['temperature', 0, 'PrefLabel']",QUANTITY
701,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['5'], 14, 15], [['°C'], 11, 12]]","['temperature', 0, 'PrefLabel']",QUANTITY
704,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['60'], 6, 7], [['°C'], 7, 8]]","['temperature', 0, 'PrefLabel']",QUANTITY
705,temperature,"[['room', 'temperature'], 17, 19]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['25'], 12, 13], [['min'], 13, 14]]","['temperature', 0, 'AcroFastrPref-1']",QUANTITY
706,temperature,"[['room', 'temperature'], 17, 19]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['1'], 20, 21], [['Day'], 21, 22]]","['temperature', 0, 'AcroFastrPref-1']",QUANTITY
718,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of the OP']","[[['25±1'], 15, 16], [['°C'], 16, 17]]","['temperature', 0, 'PrefLabel']",QUANTITY
734,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['24'], 19, 20], [['°C'], 20, 21]]","['temperature', 0, 'PrefLabel']",QUANTITY
740,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['0.52×10', '^', '-9'], 27, 30], [['°C'], 20, 21]]","['temperature', 0, 'PrefLabel']",QUANTITY
762,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['29'], 5, 6], [['°C'], 6, 7]]","['temperature', 0, 'PrefLabel']",QUANTITY
763,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['0'], 8, 9], [['°C'], 6, 7]]","['temperature', 0, 'PrefLabel']",QUANTITY
766,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['0.52±0.03)×10', '^', '-9'], 13, 17], [['°C'], 6, 7]]","['temperature', 0, 'PrefLabel']",QUANTITY
767,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['1'], 16, 17], [['°C'], 17, 18]]","['temperature', 0, 'PrefLabel']",QUANTITY
783,temperature,"[['room', 'temperature'], 23, 25]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Coating procedure']","[[['1'], 16, 17], [['in'], 14, 15]]","['temperature', 0, 'AcroFastrPref-1']",QUANTITY
784,temperature,"[['room', 'temperature'], 23, 25]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Coating procedure']","[[['1'], 16, 17], [['s'], 21, 22]]","['temperature', 0, 'AcroFastrPref-1']",QUANTITY
785,temperature,"[['room', 'temperature'], 23, 25]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Coating procedure']","[[['5'], 20, 21], [['s'], 21, 22]]","['temperature', 0, 'AcroFastrPref-1']",QUANTITY
788,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Coating procedure']","[[['152'], 10, 11], [['°C'], 17, 18]]","['temperature', 0, 'PrefLabel']",QUANTITY
789,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Coating procedure']","[[['25'], 16, 17], [['°C'], 17, 18]]","['temperature', 0, 'PrefLabel']",QUANTITY
794,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of water loss']","[[['0.1'], 13, 14], [['°C'], 22, 23]]","['temperature', 0, 'PrefLabel']",QUANTITY
795,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of water loss']","[[['25'], 21, 22], [['°C'], 22, 23]]","['temperature', 0, 'PrefLabel']",QUANTITY
796,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of water loss']","[[['5'], 24, 25], [['°C'], 22, 23]]","['temperature', 0, 'PrefLabel']",QUANTITY
797,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of water loss']","[[['8'], 24, 25], [['°C'], 22, 23]]","['temperature', 0, 'PrefLabel']",QUANTITY
846,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['25'], 14, 15], [['°C'], 15, 16]]","['temperature', 0, 'PrefLabel']",QUANTITY
847,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['0'], 17, 18], [['°C'], 15, 16]]","['temperature', 0, 'PrefLabel']",QUANTITY
861,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['100'], 18, 19], [['°C'], 23, 24]]","['temperature', 0, 'PrefLabel']",QUANTITY
863,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['25'], 22, 23], [['°C'], 23, 24]]","['temperature', 0, 'PrefLabel']",QUANTITY
871,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['0'], 25, 26], [['°C'], 23, 24]]","['temperature', 0, 'PrefLabel']",QUANTITY
891,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['25'], 39, 40], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
894,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on water loss of fresh foods', 'figure']","[[['25'], 39, 40], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
900,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on browning of fresh foods', 'figure']","[[['25'], 39, 40], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
940,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['°C'], 41, 42]]","['temperature', 0, 'PrefLabel']",QUANTITY
947,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['°C'], 41, 42]]","['temperature', 0, 'PrefLabel']",QUANTITY
950,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 39, 40], [['°C'], 40, 41]]","['temperature', 0, 'PrefLabel']",QUANTITY
953,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 38, 39], [['°C'], 39, 40]]","['temperature', 0, 'PrefLabel']",QUANTITY
956,temperature,"[['temperature'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effects of coating on vitamin C content, polyphenoloxidase activity and total phenol content of fresh foods', 'figure']","[[['25'], 40, 41], [['°C'], 41, 42]]","['temperature', 0, 'PrefLabel']",QUANTITY
702,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['20×20'], 5, 6], [['cm'], 6, 7]]","['thickness', 0, 'PrefLabel']",QUANTITY
703,thickness,"[['thickness'], 23, 24]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Preparation of films']","[[['0.5'], 21, 22], [['mM'], 22, 23]]","['thickness', 0, 'PrefLabel']",QUANTITY
708,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of the OP']","[[['4'], 17, 18], [['cm'], 18, 19]]","['thickness', 0, 'PrefLabel']",QUANTITY
709,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of the OP']","[[['5'], 23, 24], [['cm'], 24, 25]]","['thickness', 0, 'PrefLabel']",QUANTITY
714,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of the OP']","[[['1);(1)OP', '='], 0, 3], [['m'], 3, 4]]","['thickness', 0, 'PrefLabel']",QUANTITY
721,thickness,"[['thickness'], 2, 3]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Measurement of the film thickness']","[[['0.001'], 15, 16], [['mM'], 16, 17]]","['thickness', 0, 'PrefLabel']",QUANTITY
733,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['54'], 11, 12], [['μm'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
736,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['24'], 19, 20], [['μm'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
742,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['42'], 12, 13], [['μm'], 13, 14]]","['thickness', 0, 'PrefLabel']",QUANTITY
743,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['12'], 16, 17], [['μm'], 17, 18]]","['thickness', 0, 'PrefLabel']",QUANTITY
752,thickness,"[['thickness'], 30, 31]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['1990'], 12, 13], [['in'], 24, 25]]","['thickness', 0, 'PrefLabel']",QUANTITY
753,thickness,"[['thickness'], 30, 31]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['9:1'], 25, 26], [['in'], 24, 25]]","['thickness', 0, 'PrefLabel']",QUANTITY
755,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['40'], 32, 33], [['μm'], 33, 34]]","['thickness', 0, 'PrefLabel']",QUANTITY
756,thickness,"[['thickness'], 30, 31]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Comparison of the OP results obtained by the present method with those reported in literature']","[[['40'], 32, 33], [['in'], 24, 25]]","['thickness', 0, 'PrefLabel']",QUANTITY
801,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['1.2'], 9, 10], [['m'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
802,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['0.05'], 11, 12], [['m'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
803,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['pH=6.9'], 16, 17], [['m'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
804,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['pH=6.9'], 16, 17], [['m'], 22, 23]]","['thickness', 0, 'PrefLabel']",QUANTITY
805,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['1.7'], 19, 20], [['m'], 22, 23]]","['thickness', 0, 'PrefLabel']",QUANTITY
806,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['1.7'], 19, 20], [['m'], 12, 13]]","['thickness', 0, 'PrefLabel']",QUANTITY
807,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['0.05'], 21, 22], [['m'], 22, 23]]","['thickness', 0, 'PrefLabel']",QUANTITY
808,thickness,"[['thickness'], None, None]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Materials and methods', 'Polyphenoloxidase activity']","[[['0.1'], 28, 29], [['m'], 22, 23]]","['thickness', 0, 'PrefLabel']",QUANTITY
837,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA']","[[['3'], 17, 18], [['in'], 15, 16]]","['thickness', 0, 'PrefLabel']",QUANTITY
853,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['20'], 14, 15], [['g'], 15, 16]]","['thickness', 0, 'PrefLabel']",QUANTITY
856,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['100'], 18, 19], [['g'], 19, 20]]","['thickness', 0, 'PrefLabel']",QUANTITY
859,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['100'], 18, 19], [['g'], 15, 16]]","['thickness', 0, 'PrefLabel']",QUANTITY
865,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['25'], 22, 23], [['g'], 19, 20]]","['thickness', 0, 'PrefLabel']",QUANTITY
869,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['25'], 22, 23], [['g'], 15, 16]]","['thickness', 0, 'PrefLabel']",QUANTITY
875,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['0'], 25, 26], [['g'], 19, 20]]","['thickness', 0, 'PrefLabel']",QUANTITY
878,thickness,"[['thickness'], 5, 6]",A method for the measurement of the oxygen permeability and the development of edible films to reduce the rate of oxidative reactions in fresh foods.xml,"['Results and discussion', 'The effect of antioxidants on the OP of edible films containing SA', 'table']","[[['0'], 25, 26], [['g'], 15, 16]]","['thickness', 0, 'PrefLabel']",QUANTITY
